dateTime pooley,Q pooley,,dateTime goldrill,Q goldrill
2018-10-17T04:45:00,24.828,,14/10/2018 09:35,11.17673995
2018-10-17T05:00:00,24.764,,14/10/2018 09:40,11.53265168
2018-10-17T05:15:00,24.699,,14/10/2018 09:45,11.20021484
2018-10-17T05:30:00,24.634,,14/10/2018 09:50,10.80468399
2018-10-17T05:45:00,24.57,,14/10/2018 09:55,11.12851204
2018-10-17T06:00:00,24.506,,14/10/2018 10:00,11.17596746
2018-10-17T06:15:00,24.441,,14/10/2018 10:05,10.8179935
2018-10-17T06:30:00,24.377,,14/10/2018 10:10,10.4805318
2018-10-17T06:45:00,24.313,,14/10/2018 10:15,10.4779869
2018-10-17T07:00:00,24.186,,14/10/2018 10:20,10.7960637
2018-10-17T07:15:00,24.186,,14/10/2018 10:25,10.62171146
2018-10-17T07:30:00,24.122,,14/10/2018 10:30,10.46049247
2018-10-17T07:45:00,24.122,,14/10/2018 10:35,10.46303951
2018-10-17T08:00:00,23.995,,14/10/2018 10:40,10.81113237
2018-10-17T08:15:00,24.058,,14/10/2018 10:45,10.47182857
2018-10-17T08:30:00,23.995,,14/10/2018 10:50,10.80761728
2018-10-17T08:45:00,23.995,,14/10/2018 10:55,10.20448615
2018-10-17T09:00:00,23.805,,14/10/2018 11:00,10.15432568
2018-10-17T09:15:00,23.868,,14/10/2018 11:05,10.18569385
2018-10-17T09:30:00,23.742,,14/10/2018 11:10,9.835104492
2018-10-17T09:45:00,23.679,,14/10/2018 11:15,10.63513652
2018-10-17T10:00:00,23.616,,14/10/2018 11:20,9.837548984
2018-10-17T10:15:00,23.49,,14/10/2018 11:25,9.605024157
2018-10-17T10:30:00,23.49,,14/10/2018 11:30,9.825718153
2018-10-17T10:45:00,23.428,,14/10/2018 11:35,9.60106785
2018-10-17T11:00:00,23.303,,14/10/2018 11:40,10.12436673
2018-10-17T11:15:00,23.303,,14/10/2018 11:45,9.589970321
2018-10-17T11:30:00,23.24,,14/10/2018 11:50,9.809458897
2018-10-17T11:45:00,23.24,,14/10/2018 11:55,9.595325895
2018-10-17T12:00:00,23.178,,14/10/2018 12:00,9.595325895
2018-10-17T12:15:00,23.054,,14/10/2018 12:05,9.830135837
2018-10-17T12:30:00,22.992,,14/10/2018 12:10,9.813646667
2018-10-17T12:45:00,22.93,,14/10/2018 12:15,9.582442187
2018-10-17T13:00:00,22.807,,14/10/2018 12:20,9.836763757
2018-10-17T13:15:00,22.807,,14/10/2018 12:25,9.477516304
2018-10-17T13:30:00,22.684,,14/10/2018 12:30,9.223212397
2018-10-17T13:45:00,22.623,,14/10/2018 12:35,9.807724903
2018-10-17T14:00:00,22.623,,14/10/2018 12:40,9.193509218
2018-10-17T14:15:00,22.623,,14/10/2018 12:45,9.566515638
2018-10-17T14:30:00,22.501,,14/10/2018 12:50,9.18647319
2018-10-17T14:45:00,22.44,,14/10/2018 12:55,9.214528638
2018-10-17T15:00:00,22.44,,14/10/2018 13:00,9.163988276
2018-10-17T15:15:00,22.379,,14/10/2018 13:05,9.188818814
2018-10-17T15:30:00,22.257,,14/10/2018 13:10,9.230086464
2018-10-17T15:45:00,22.257,,14/10/2018 13:15,9.036550416
2018-10-17T16:00:00,22.136,,14/10/2018 13:20,8.878267669
2018-10-17T16:15:00,22.076,,14/10/2018 13:25,9.050305574
2018-10-17T16:30:00,22.016,,14/10/2018 13:30,7.772287424
2018-10-17T16:45:00,21.895,,14/10/2018 13:35,8.878936796
2018-10-17T17:00:00,21.955,,14/10/2018 13:40,8.873165271
2018-10-17T17:15:00,21.835,,14/10/2018 13:45,8.873165271
2018-10-17T17:30:00,21.835,,14/10/2018 13:50,8.865759392
2018-10-17T17:45:00,21.775,,14/10/2018 13:55,8.859983636
2018-10-17T18:00:00,21.775,,14/10/2018 14:00,8.870431416
2018-10-17T18:15:00,21.716,,14/10/2018 14:05,8.848645954
2018-10-17T18:30:00,21.716,,14/10/2018 14:10,8.851908071
2018-10-17T18:45:00,21.537,,14/10/2018 14:15,7.549711187
2018-10-17T19:00:00,21.596,,14/10/2018 14:20,7.549711187
2018-10-17T19:15:00,21.418,,14/10/2018 14:25,8.869291953
2018-10-17T19:30:00,21.418,,14/10/2018 14:30,7.698095345
2018-10-17T19:45:00,21.241,,14/10/2018 14:35,7.660999306
2018-10-17T20:00:00,21.359,,14/10/2018 14:40,8.851438291
2018-10-17T20:15:00,21.182,,14/10/2018 14:45,7.290038909
2018-10-17T20:30:00,21.241,,14/10/2018 14:50,7.401327028
2018-10-17T20:45:00,21.006,,14/10/2018 14:55,7.735191385
2018-10-17T21:00:00,21.123,,14/10/2018 15:00,7.772287424
2018-10-17T21:15:00,20.889,,14/10/2018 15:05,7.401327028
2018-10-17T21:30:00,20.947,,14/10/2018 15:10,7.25294287
2018-10-17T21:45:00,20.772,,14/10/2018 15:15,7.178750791
2018-10-17T22:00:00,20.831,,14/10/2018 15:20,7.104558711
2018-10-17T22:15:00,20.598,,14/10/2018 15:25,7.364230989
2018-10-17T22:30:00,20.772,,14/10/2018 15:30,7.030366632
2018-10-17T22:45:00,20.541,,14/10/2018 15:35,7.290038909
2018-10-17T23:00:00,20.656,,14/10/2018 15:40,7.25294287
2018-10-17T23:15:00,20.483,,14/10/2018 15:45,7.141654751
2018-10-17T23:30:00,20.598,,14/10/2018 15:50,7.104558711
2018-10-17T23:45:00,20.31,,14/10/2018 15:55,7.104558711
2018-10-18T00:00:00,20.368,,14/10/2018 16:00,6.993270593
2018-10-18T00:15:00,20.253,,14/10/2018 16:05,7.25294287
2018-10-18T00:30:00,20.253,,14/10/2018 16:10,6.956174553
2018-10-18T00:45:00,20.139,,14/10/2018 16:15,6.844886434
2018-10-18T01:00:00,20.196,,14/10/2018 16:20,6.809355479
2018-10-18T01:15:00,20.025,,14/10/2018 16:25,6.809355479
2018-10-18T01:30:00,20.025,,14/10/2018 16:30,6.881982474
2018-10-18T01:45:00,19.911,,14/10/2018 16:35,6.956174553
2018-10-18T02:00:00,19.968,,14/10/2018 16:40,6.671783877
2018-10-18T02:15:00,19.798,,14/10/2018 16:45,6.362247773
2018-10-18T02:30:00,19.855,,14/10/2018 16:50,6.568605176
2018-10-18T02:45:00,19.685,,14/10/2018 16:55,6.671783877
2018-10-18T03:00:00,19.742,,14/10/2018 17:00,6.602998076
2018-10-18T03:15:00,19.629,,14/10/2018 17:05,6.534212275
2018-10-18T03:30:00,19.685,,14/10/2018 17:10,6.327854872
2018-10-18T03:45:00,19.573,,14/10/2018 17:15,6.465426474
2018-10-18T04:00:00,19.573,,14/10/2018 17:20,6.919078513
2018-10-18T04:15:00,19.461,,14/10/2018 17:25,6.671783877
2018-10-18T04:30:00,19.405,,14/10/2018 17:30,6.327854872
2018-10-18T04:45:00,19.294,,14/10/2018 17:35,6.327854872
2018-10-18T05:00:00,19.294,,14/10/2018 17:40,6.362247773
2018-10-18T05:15:00,19.183,,14/10/2018 17:45,5.949532967
2018-10-18T05:30:00,19.183,,14/10/2018 17:50,6.259069071
2018-10-18T05:45:00,19.072,,14/10/2018 17:55,6.431033574
2018-10-18T06:00:00,19.072,,14/10/2018 18:00,6.293461972
2018-10-18T06:15:00,18.907,,14/10/2018 18:05,6.190283271
2018-10-18T06:30:00,18.907,,14/10/2018 18:10,6.293461972
2018-10-18T06:45:00,18.907,,14/10/2018 18:15,6.018318768
2018-10-18T07:00:00,18.852,,14/10/2018 18:20,6.259069071
2018-10-18T07:15:00,18.852,,14/10/2018 18:25,6.087104569
2018-10-18T07:30:00,18.852,,14/10/2018 18:30,6.087104569
2018-10-18T07:45:00,18.688,,14/10/2018 18:35,6.15589037
2018-10-18T08:00:00,18.688,,14/10/2018 18:40,6.190283271
2018-10-18T08:15:00,18.633,,14/10/2018 18:45,6.052711669
2018-10-18T08:30:00,18.579,,14/10/2018 18:50,5.983925868
2018-10-18T08:45:00,18.525,,14/10/2018 18:55,6.12149747
2018-10-18T09:00:00,18.416,,14/10/2018 19:00,6.12149747
2018-10-18T09:15:00,18.362,,14/10/2018 19:05,6.018318768
2018-10-18T09:30:00,18.362,,14/10/2018 19:10,5.750705592
2018-10-18T09:45:00,18.255,,14/10/2018 19:15,5.983925868
2018-10-18T10:00:00,18.255,,14/10/2018 19:20,5.915140067
2018-10-18T10:15:00,18.255,,14/10/2018 19:25,5.812634491
2018-10-18T10:30:00,18.147,,14/10/2018 19:30,5.719741143
2018-10-18T10:45:00,18.094,,14/10/2018 19:35,5.880747166
2018-10-18T11:00:00,18.094,,14/10/2018 19:40,5.564918895
2018-10-18T11:15:00,18.04,,14/10/2018 19:45,5.626847794
2018-10-18T11:30:00,17.934,,14/10/2018 19:50,5.688776693
2018-10-18T11:45:00,17.934,,14/10/2018 19:55,5.812634491
2018-10-18T12:00:00,17.881,,14/10/2018 20:00,5.657812244
2018-10-18T12:15:00,17.881,,14/10/2018 20:05,5.502989996
2018-10-18T12:30:00,17.775,,14/10/2018 20:10,5.564918895
2018-10-18T12:45:00,17.722,,14/10/2018 20:15,5.688776693
2018-10-18T13:00:00,17.669,,14/10/2018 20:20,5.502989996
2018-10-18T13:15:00,17.669,,14/10/2018 20:25,5.595883345
2018-10-18T13:30:00,17.616,,14/10/2018 20:30,5.626847794
2018-10-18T13:45:00,17.564,,14/10/2018 20:35,5.719741143
2018-10-18T14:00:00,17.511,,14/10/2018 20:40,5.410096648
2018-10-18T14:15:00,17.511,,14/10/2018 20:45,5.472025547
2018-10-18T14:30:00,17.407,,14/10/2018 20:50,5.348167749
2018-10-18T14:45:00,17.407,,14/10/2018 20:55,5.410096648
2018-10-18T15:00:00,17.355,,14/10/2018 21:00,5.28623885
2018-10-18T15:15:00,17.355,,14/10/2018 21:05,5.317203299
2018-10-18T15:30:00,17.25,,14/10/2018 21:10,5.472025547
2018-10-18T15:45:00,17.25,,14/10/2018 21:15,5.410096648
2018-10-18T16:00:00,17.147,,14/10/2018 21:20,5.224309951
2018-10-18T16:15:00,17.147,,14/10/2018 21:25,5.410096648
2018-10-18T16:30:00,17.043,,14/10/2018 21:30,5.502989996
2018-10-18T16:45:00,17.043,,14/10/2018 21:35,5.193345501
2018-10-18T17:00:00,16.992,,14/10/2018 21:40,5.100452153
2018-10-18T17:15:00,16.94,,14/10/2018 21:45,5.379132198
2018-10-18T17:30:00,16.94,,14/10/2018 21:50,5.28623885
2018-10-18T17:45:00,16.94,,14/10/2018 21:55,5.28623885
2018-10-18T18:00:00,16.838,,14/10/2018 22:00,5.193345501
2018-10-18T18:15:00,16.838,,14/10/2018 22:05,4.976594355
2018-10-18T18:30:00,16.787,,14/10/2018 22:10,5.007558804
2018-10-18T18:45:00,16.685,,14/10/2018 22:15,5.069487703
2018-10-18T19:00:00,16.634,,14/10/2018 22:20,5.100452153
2018-10-18T19:15:00,16.583,,14/10/2018 22:25,5.131416602
2018-10-18T19:30:00,16.583,,14/10/2018 22:30,5.038523254
2018-10-18T19:45:00,16.583,,14/10/2018 22:35,5.007558804
2018-10-18T20:00:00,16.532,,14/10/2018 22:40,5.007558804
2018-10-18T20:15:00,16.482,,14/10/2018 22:45,5.131416602
2018-10-18T20:30:00,16.331,,14/10/2018 22:50,5.038523254
2018-10-18T20:45:00,16.381,,14/10/2018 22:55,4.823475567
2018-10-18T21:00:00,16.331,,14/10/2018 23:00,4.823475567
2018-10-18T21:15:00,16.28,,14/10/2018 23:05,4.794474037
2018-10-18T21:30:00,16.23,,14/10/2018 23:10,4.852736557
2018-10-18T21:45:00,16.23,,14/10/2018 23:15,4.945629906
2018-10-18T22:00:00,16.18,,14/10/2018 23:20,4.736470977
2018-10-18T22:15:00,16.18,,14/10/2018 23:25,4.914665456
2018-10-18T22:30:00,16.08,,14/10/2018 23:30,4.823475567
2018-10-18T22:45:00,16.031,,14/10/2018 23:35,4.823475567
2018-10-18T23:00:00,15.981,,14/10/2018 23:40,4.736470977
2018-10-18T23:15:00,15.981,,14/10/2018 23:45,4.504458738
2018-10-18T23:30:00,15.981,,14/10/2018 23:50,4.678467917
2018-10-18T23:45:00,15.932,,14/10/2018 23:55,4.649466387
2018-10-19T00:00:00,15.833,,15/10/2018 00:00,4.852736557
2018-10-19T00:15:00,15.833,,15/10/2018 00:05,4.562461798
2018-10-19T00:30:00,15.783,,15/10/2018 00:10,4.649466387
2018-10-19T00:45:00,15.685,,15/10/2018 00:15,4.591463328
2018-10-19T01:00:00,15.685,,15/10/2018 00:20,4.562461798
2018-10-19T01:15:00,15.587,,15/10/2018 00:25,4.678467917
2018-10-19T01:30:00,15.587,,15/10/2018 00:30,4.765472507
2018-10-19T01:45:00,15.49,,15/10/2018 00:35,4.591463328
2018-10-19T02:00:00,15.49,,15/10/2018 00:40,4.678467917
2018-10-19T02:15:00,15.296,,15/10/2018 00:45,4.475457208
2018-10-19T02:30:00,15.441,,15/10/2018 00:50,4.649466387
2018-10-19T02:45:00,15.296,,15/10/2018 00:55,4.446455678
2018-10-19T03:00:00,15.344,,15/10/2018 01:00,4.533460268
2018-10-19T03:15:00,15.248,,15/10/2018 01:05,4.533460268
2018-10-19T03:30:00,15.199,,15/10/2018 01:10,4.562461798
2018-10-19T03:45:00,15.151,,15/10/2018 01:15,4.475457208
2018-10-19T04:00:00,15.199,,15/10/2018 01:20,4.215331422
2018-10-19T04:15:00,15.055,,15/10/2018 01:25,4.215331422
2018-10-19T04:30:00,15.151,,15/10/2018 01:30,4.295746715
2018-10-19T04:45:00,15.055,,15/10/2018 01:35,4.349356911
2018-10-19T05:00:00,15.103,,15/10/2018 01:40,4.268941618
2018-10-19T05:15:00,15.008,,15/10/2018 01:45,4.359451089
2018-10-19T05:30:00,14.96,,15/10/2018 01:50,4.215331422
2018-10-19T05:45:00,14.912,,15/10/2018 01:55,4.446455678
2018-10-19T06:00:00,14.96,,15/10/2018 02:00,4.388452619
2018-10-19T06:15:00,14.817,,15/10/2018 02:05,4.446455678
2018-10-19T06:30:00,14.817,,15/10/2018 02:10,4.349356911
2018-10-19T06:45:00,14.865,,15/10/2018 02:15,4.295746715
2018-10-19T07:00:00,14.912,,15/10/2018 02:20,4.24213652
2018-10-19T07:15:00,14.77,,15/10/2018 02:25,4.215331422
2018-10-19T07:30:00,14.723,,15/10/2018 02:30,4.295746715
2018-10-19T07:45:00,14.676,,15/10/2018 02:35,4.056982381
2018-10-19T08:00:00,14.629,,15/10/2018 02:40,4.108111031
2018-10-19T08:15:00,14.629,,15/10/2018 02:45,4.134916129
2018-10-19T08:30:00,14.535,,15/10/2018 02:50,4.134916129
2018-10-19T08:45:00,14.535,,15/10/2018 02:55,4.24213652
2018-10-19T09:00:00,14.629,,15/10/2018 03:00,4.24213652
2018-10-19T09:15:00,14.488,,15/10/2018 03:05,4.188526325
2018-10-19T09:30:00,14.535,,15/10/2018 03:10,4.056982381
2018-10-19T09:45:00,14.348,,15/10/2018 03:15,3.959455108
2018-10-19T10:00:00,14.441,,15/10/2018 03:20,4.108111031
2018-10-19T10:15:00,14.302,,15/10/2018 03:25,4.134916129
2018-10-19T10:30:00,14.302,,15/10/2018 03:30,4.215331422
2018-10-19T10:45:00,14.256,,15/10/2018 03:35,4.108111031
2018-10-19T11:00:00,14.163,,15/10/2018 03:40,4.161721227
2018-10-19T11:15:00,14.163,,15/10/2018 03:45,3.959455108
2018-10-19T11:30:00,14.117,,15/10/2018 03:50,4.108111031
2018-10-19T11:45:00,14.117,,15/10/2018 03:55,4.268941618
2018-10-19T12:00:00,14.025,,15/10/2018 04:00,4.008218745
2018-10-19T12:15:00,14.071,,15/10/2018 04:05,4.032600563
2018-10-19T12:30:00,14.025,,15/10/2018 04:10,4.008218745
2018-10-19T12:45:00,14.025,,15/10/2018 04:15,4.008218745
2018-10-19T13:00:00,14.025,,15/10/2018 04:20,4.008218745
2018-10-19T13:15:00,14.117,,15/10/2018 04:25,4.056982381
2018-10-19T13:30:00,14.071,,15/10/2018 04:30,3.910691472
2018-10-19T13:45:00,13.934,,15/10/2018 04:35,4.056982381
2018-10-19T14:00:00,13.888,,15/10/2018 04:40,4.056982381
2018-10-19T14:15:00,13.934,,15/10/2018 04:45,3.910691472
2018-10-19T14:30:00,13.797,,15/10/2018 04:50,3.886309653
2018-10-19T14:45:00,13.797,,15/10/2018 04:55,3.886309653
2018-10-19T15:00:00,13.707,,15/10/2018 05:00,4.108111031
2018-10-19T15:15:00,13.707,,15/10/2018 05:05,3.886309653
2018-10-19T15:30:00,13.617,,15/10/2018 05:10,4.081364199
2018-10-19T15:45:00,13.527,,15/10/2018 05:15,4.032600563
2018-10-19T16:00:00,13.527,,15/10/2018 05:20,3.959455108
2018-10-19T16:15:00,13.527,,15/10/2018 05:25,3.910691472
2018-10-19T16:30:00,13.527,,15/10/2018 05:30,3.861927835
2018-10-19T16:45:00,13.482,,15/10/2018 05:35,3.959455108
2018-10-19T17:00:00,13.437,,15/10/2018 05:40,3.813164199
2018-10-19T17:15:00,13.393,,15/10/2018 05:45,3.93507329
2018-10-19T17:30:00,13.304,,15/10/2018 05:50,3.861927835
2018-10-19T17:45:00,13.304,,15/10/2018 05:55,3.813164199
2018-10-19T18:00:00,13.259,,15/10/2018 06:00,3.959455108
2018-10-19T18:15:00,13.259,,15/10/2018 06:05,3.740018744
2018-10-19T18:30:00,13.215,,15/10/2018 06:10,3.910691472
2018-10-19T18:45:00,13.171,,15/10/2018 06:15,3.764400562
2018-10-19T19:00:00,13.127,,15/10/2018 06:20,3.813164199
2018-10-19T19:15:00,13.127,,15/10/2018 06:25,3.837546017
2018-10-19T19:30:00,13.039,,15/10/2018 06:30,3.886309653
2018-10-19T19:45:00,13.083,,15/10/2018 06:35,3.764400562
2018-10-19T20:00:00,12.995,,15/10/2018 06:40,3.788782381
2018-10-19T20:15:00,12.995,,15/10/2018 06:45,3.740018744
2018-10-19T20:30:00,12.952,,15/10/2018 06:50,3.788782381
2018-10-19T20:45:00,12.908,,15/10/2018 06:55,3.691255108
2018-10-19T21:00:00,12.908,,15/10/2018 07:00,3.788782381
2018-10-19T21:15:00,12.864,,15/10/2018 07:05,3.764400562
2018-10-19T21:30:00,12.864,,15/10/2018 07:10,3.691255108
2018-10-19T21:45:00,12.778,,15/10/2018 07:15,3.715636926
2018-10-19T22:00:00,12.778,,15/10/2018 07:20,3.715636926
2018-10-19T22:15:00,12.734,,15/10/2018 07:25,3.666873289
2018-10-19T22:30:00,12.734,,15/10/2018 07:30,3.593727835
2018-10-19T22:45:00,12.691,,15/10/2018 07:35,3.618109653
2018-10-19T23:00:00,12.734,,15/10/2018 07:40,3.764400562
2018-10-19T23:15:00,12.648,,15/10/2018 07:45,3.618109653
2018-10-19T23:30:00,12.605,,15/10/2018 07:50,3.618109653
2018-10-19T23:45:00,12.605,,15/10/2018 07:55,3.618109653
2018-10-20T00:00:00,12.519,,15/10/2018 08:00,3.618109653
2018-10-20T00:15:00,12.519,,15/10/2018 08:05,3.569346017
2018-10-20T00:30:00,12.477,,15/10/2018 08:10,3.569346017
2018-10-20T00:45:00,12.434,,15/10/2018 08:15,3.447436925
2018-10-20T01:00:00,12.434,,15/10/2018 08:20,3.52058238
2018-10-20T01:15:00,12.434,,15/10/2018 08:25,3.496200562
2018-10-20T01:30:00,12.391,,15/10/2018 08:30,3.471818744
2018-10-20T01:45:00,12.391,,15/10/2018 08:35,3.423055107
2018-10-20T02:00:00,12.307,,15/10/2018 08:40,3.496200562
2018-10-20T02:15:00,12.264,,15/10/2018 08:45,3.52058238
2018-10-20T02:30:00,12.264,,15/10/2018 08:50,3.569346017
2018-10-20T02:45:00,12.222,,15/10/2018 08:55,3.398673289
2018-10-20T03:00:00,12.18,,15/10/2018 09:00,3.569346017
2018-10-20T03:15:00,12.222,,15/10/2018 09:05,3.25238238
2018-10-20T03:30:00,12.138,,15/10/2018 09:10,3.496200562
2018-10-20T03:45:00,12.18,,15/10/2018 09:15,3.374291471
2018-10-20T04:00:00,12.096,,15/10/2018 09:20,3.544964198
2018-10-20T04:15:00,12.18,,15/10/2018 09:25,3.471818744
2018-10-20T04:30:00,12.096,,15/10/2018 09:30,3.496200562
2018-10-20T04:45:00,12.096,,15/10/2018 09:35,3.325527834
2018-10-20T05:00:00,12.012,,15/10/2018 09:40,3.374291471
2018-10-20T05:15:00,12.012,,15/10/2018 09:45,3.447436925
2018-10-20T05:30:00,11.929,,15/10/2018 09:50,3.325527834
2018-10-20T05:45:00,11.971,,15/10/2018 09:55,3.374291471
2018-10-20T06:00:00,11.846,,15/10/2018 10:00,3.276764198
2018-10-20T06:15:00,11.971,,15/10/2018 10:05,3.374291471
2018-10-20T06:30:00,11.846,,15/10/2018 10:10,3.349909653
2018-10-20T06:45:00,11.929,,15/10/2018 10:15,3.398673289
2018-10-20T07:00:00,11.805,,15/10/2018 10:20,3.349909653
2018-10-20T07:15:00,11.888,,15/10/2018 10:25,3.349909653
2018-10-20T07:30:00,11.723,,15/10/2018 10:30,3.25238238
2018-10-20T07:45:00,11.805,,15/10/2018 10:35,3.230294717
2018-10-20T08:00:00,11.682,,15/10/2018 10:40,3.230294717
2018-10-20T08:15:00,11.805,,15/10/2018 10:45,3.25238238
2018-10-20T08:30:00,11.641,,15/10/2018 10:50,3.25238238
2018-10-20T08:45:00,11.682,,15/10/2018 10:55,3.189837554
2018-10-20T09:00:00,11.518,,15/10/2018 11:00,3.276764198
2018-10-20T09:15:00,11.6,,15/10/2018 11:05,3.210066135
2018-10-20T09:30:00,11.518,,15/10/2018 11:10,3.349909653
2018-10-20T09:45:00,11.6,,15/10/2018 11:15,3.129151809
2018-10-20T10:00:00,11.518,,15/10/2018 11:20,3.210066135
2018-10-20T10:15:00,11.559,,15/10/2018 11:25,3.230294717
2018-10-20T10:30:00,11.478,,15/10/2018 11:30,3.210066135
2018-10-20T10:45:00,11.559,,15/10/2018 11:35,3.169608972
2018-10-20T11:00:00,11.437,,15/10/2018 11:40,3.129151809
2018-10-20T11:15:00,11.437,,15/10/2018 11:45,3.14938039
2018-10-20T11:30:00,11.356,,15/10/2018 11:50,3.210066135
2018-10-20T11:45:00,11.356,,15/10/2018 11:55,3.088694645
2018-10-20T12:00:00,11.276,,15/10/2018 12:00,3.301146016
2018-10-20T12:15:00,11.316,,15/10/2018 12:05,3.169608972
2018-10-20T12:30:00,11.236,,15/10/2018 12:10,3.276764198
2018-10-20T12:45:00,11.236,,15/10/2018 12:15,3.210066135
2018-10-20T13:00:00,11.156,,15/10/2018 12:20,3.230294717
2018-10-20T13:15:00,11.196,,15/10/2018 12:25,3.14938039
2018-10-20T13:30:00,11.116,,15/10/2018 12:30,3.0280089
2018-10-20T13:45:00,11.076,,15/10/2018 12:35,3.088694645
2018-10-20T14:00:00,11.036,,15/10/2018 12:40,3.129151809
2018-10-20T14:15:00,11.076,,15/10/2018 12:45,3.007780318
2018-10-20T14:30:00,10.997,,15/10/2018 12:50,3.0280089
2018-10-20T14:45:00,11.036,,15/10/2018 12:55,3.048237482
2018-10-20T15:00:00,11.036,,15/10/2018 13:00,3.088694645
2018-10-20T15:15:00,10.957,,15/10/2018 13:05,3.0280089
2018-10-20T15:30:00,10.8,,15/10/2018 13:10,3.108923227
2018-10-20T15:45:00,10.918,,15/10/2018 13:15,3.068466063
2018-10-20T16:00:00,10.839,,15/10/2018 13:20,3.0280089
2018-10-20T16:15:00,10.879,,15/10/2018 13:25,2.987551736
2018-10-20T16:30:00,10.761,,15/10/2018 13:30,3.088694645
2018-10-20T16:45:00,10.879,,15/10/2018 13:35,3.048237482
2018-10-20T17:00:00,10.761,,15/10/2018 13:40,3.007780318
2018-10-20T17:15:00,10.879,,15/10/2018 13:45,2.967323155
2018-10-20T17:30:00,10.722,,15/10/2018 13:50,2.926865991
2018-10-20T17:45:00,10.761,,15/10/2018 13:55,2.987551736
2018-10-20T18:00:00,10.567,,15/10/2018 14:00,3.007780318
2018-10-20T18:15:00,10.606,,15/10/2018 14:05,3.007780318
2018-10-20T18:30:00,10.49,,15/10/2018 14:10,3.108923227
